,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Modèle,Marque,Etat du véhicule
138,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-16-hdi-110-fap-exclusive-20135,Diesel,268000 Km,6 CV,03-2009,Automatique,27 Sept. 2021,26600,C4,Citroen,Très bon
139,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2001-mercedes-c200-kompressor-bva-19881,Essence,341000 Km,11 CV,02-2001,Automatique,26 Sept. 2021,20500,Classe C,Mercedes,Excellent
140,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2006-peugeot-207-19835,Essence,198000 Km,6 CV,06-2006,Manuelle,24 Sept. 2021,20900,207,Peugeot,Excellent
141,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2009-bmw-x6-xdrive-bva-toit-ouvrant-19861,Diesel,186000 Km,15 CV,07-2009,Automatique,24 Sept. 2021,114500,X6,BMW,Excellent
142,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2011-nissan-juke-tekna-18866,Diesel,193000 Km,6 CV,09-2011,Manuelle,24 Sept. 2021,38000,Juke,Nissan,Excellent
143,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2016-volkswagen-passat-smartline-18755,Essence,107000 Km,7 CV,06-2016,Manuelle,23 Sept. 2021,66500,Passat,Volkswagen,Excellent
144,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-d-annee-2011-importee-de-litalie-20104,Essence,146400 Km,5 CV,04-2011,Manuelle,23 Sept. 2021,24500,Corsa,Opel,Excellent
145,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-d-annee-2011-importee-de-litalie-20106,Essence,146400 Km,5 CV,04-2011,Manuelle,23 Sept. 2021,24500,Corsa,Opel,Excellent
146,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-polo-7-20108,Essence,67000 Km,4 CV,01-2016,Manuelle,23 Sept. 2021,34000,Polo 7,Volkswagen,Excellent
147,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-jetta-2016-de-canada-20109,Essence,134000 Km,7 CV,2016,Automatique,23 Sept. 2021,65000,Jetta,Volkswagen,Excellent
148,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-en-tres-bonne-etat-20111,Essence,216000 Km,7 CV,04-2002,Manuelle,23 Sept. 2021,22000,A3,Audi,Très bon
149,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2014-volkswagen-golf-7-cup-20114,Essence,100000 Km,5 CV,04-2014,Manuelle,23 Sept. 2021,54900,Golf 7,Volkswagen,Excellent
150,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vend-audi-a3-sportback-1-ere-main-excellent-etat-boite-auto-20122,Essence,123000 Km,5 CV,07-2015,Automatique,23 Sept. 2021,60000,A3 Sportback,Audi,Excellent
151,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-3-20128,Essence,116000 Km,5 CV,06-1998,Manuelle,23 Sept. 2021,12200,Polo 3,Volkswagen,Excellent
152,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kembo-s2-rouge-20129,Essence,90000 Km,7 CV,07-2017,Manuelle,23 Sept. 2021,36800,KENBO S2,BAIC YX,Très bon
153,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2011-bmw-116i-bva-avec-toit-ouvrant-19701,Essence,150000 Km,7 CV,08-2011,Automatique,22 Sept. 2021,39900,SERIE 1 ,BMW,Excellent
154,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2014-ssangyong-kyron-m200-xdi-4x4-20064,Diesel,163000 Km,9 CV,04-2014,Manuelle,18 Sept. 2021,34900,Kyron,Ssangyong ,Excellent
155,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/isuzu-dmax-20094,Diesel,205000 Km,8 CV,04-2014,Manuelle,16 Sept. 2021,58000,D- max,Isuzu,Très bon
156,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2013-bmw-316i-pack-sport-bva-toit-ouvrant-20098,Essence,209000 Km,7 CV,11-2013,Automatique,16 Sept. 2021,72500,SERIE 3 ,BMW,Excellent
157,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/belle-ds-5-a-vendre-20099,Diesel,192000 Km,6 CV,06-2012,Automatique,16 Sept. 2021,53000,DS5,Citroen,D'origine
158,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2004-peugeot-206-20100,Essence,294000 Km,4 CV,05-2004,Manuelle,16 Sept. 2021,15900,206,Peugeot,Excellent
159,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2021-mg-zs-luxe-bva-1ere-main-0km-20088,Essence,,7 CV,08-2021,Automatique,14 Sept. 2021,76000,ZS,MG Motors,Excellent
160,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2020-hyundai-i20-gls-1ere-main-20090,Essence,39000 Km,5 CV,09-2020,Manuelle,14 Sept. 2021,52000,I20,Hyundai,Excellent
161,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2020-honda-hr-v-executive-bva-toit-pano-1ere-main-20091,Essence,18000 Km,7 CV,05-2020,Automatique,14 Sept. 2021,110000,HR-V ,Honda,Excellent
162,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2020-dfsk-mini-truck-20092,Essence,42000 Km,5 CV,01-2020,Manuelle,14 Sept. 2021,25000,D- max,Isuzu,Excellent
163,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2010-mercedes-c180-bvm6importee-20085,Essence,162000 Km,9 CV,12-2010,Manuelle,10 Sept. 2021,44900,Classe C,Mercedes,Excellent
164,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bonne-occasion-opel-corsa-swing-mte3-ksiba-4ch-4cyl-a-vendre-20079,Essence,213000 Km,4 CV,1995,Manuelle,10 Sept. 2021,12700,Corsa,Opel,Bon
165,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-pour-corps-diplomatique-20086,Essence,76000 Km,9 CV,07-2016,Automatique,10 Sept. 2021,70000,Passat,Volkswagen,Excellent
166,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-107-10-urban-5p-blanche-20087,Essence,111000 Km,4 CV,04-2011,Manuelle,10 Sept. 2021,23000,107,Peugeot,Excellent
167,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2016-ford-focus-ecoboost-titanium-19259,Essence,63000 Km,6 CV,04-2016,Manuelle,9 Sept. 2021,47000,Focus,Ford,Excellent
168,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2019-volkswagen-golf-7-bva-20061,Essence,40000 Km,6 CV,07-2019,Automatique,7 Sept. 2021,70000,Golf 7,Volkswagen,Excellent
169,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-20059,Diesel,70000 Km,5 CV,01-2018,Manuelle,7 Sept. 2021,33000,Doblo,Fiat,D'origine
170,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-20058,Diesel,220 Km,6 CV,2019,Manuelle,7 Sept. 2021,25000,Polo,Volkswagen,Excellent
171,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-20069,Essence,89 Km,7 CV,06-2013,Automatique,7 Sept. 2021,64000,A4,Audi,Excellent
172,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-deux-portres-serie-183-20070,Essence,136000 Km,6 CV,08-2015,Manuelle,7 Sept. 2021,39000,Leon,Seat,Très bon
173,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2017-audi-tt-sline-quattro-s-tronic-1ere-main-20074,Essence,36000 Km,13 CV,02-2017,Automatique,7 Sept. 2021,120000,TT ,Audi,Excellent
174,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-ghia-20076,Essence,290000 Km,5 CV,11-2007,Manuelle,7 Sept. 2021,18200,Fiesta,Ford,Bon
175,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-hdi-16-annee-2012-20077,Diesel,240000 Km,5 CV,05-2012,Manuelle,7 Sept. 2021,32000,308,Peugeot,Excellent
176,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2017-kia-sportage-gt-line-awd-bva-toit-pano-18419,Diesel,84000 Km,11 CV,09-2017,Automatique,7 Sept. 2021,120000,Sportages,Kia,Excellent
177,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2009-mercedes-e220-cdi-bva-18706,Diesel,170000 Km,10 CV,08-2009,Automatique,4 Sept. 2021,64000,Classe E,Mercedes,Excellent
178,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vente-voiture-fiat-20055,Essence,126 Km,4 CV,07-2012,Manuelle,4 Sept. 2021,22500,Punto Evo,Fiat,Très bon
179,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-noir-toutes-option-20044,Essence,60 Km,6 CV,01-2015,Automatique,3 Sept. 2021,68500,Qashqai,Nissan,Excellent
180,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2014-audi-a3-berline-20046,Essence,188000 Km,10 CV,05-2014,Manuelle,3 Sept. 2021,59000,A3,Audi,Excellent
181,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2010-audi-a4-bvm6-20047,Essence,135000 Km,8 CV,03-2010,Manuelle,3 Sept. 2021,42900,A4,Audi,Excellent
182,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-city-20049,Essence,,5 CV,12-2006,Manuelle,3 Sept. 2021,22000,Grande Punto ,Fiat,En marche
183,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2013-peugeot-partner-origin-20050,Diesel,195000 Km,7 CV,08-2013,Manuelle,3 Sept. 2021,26500,Partner ,Peugeot,Excellent
184,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2016-audi-a3-berline-bvm6-1ere-main-20052,Essence,101000 Km,6 CV,07-2016,Manuelle,3 Sept. 2021,62000,A3,Audi,Excellent
185,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2010-volkswagen-passat-cc-bva-toit-pano-19903,Essence,217000 Km,9 CV,05-2010,Automatique,1 Sept. 2021,39000,Passat Cc,Volkswagen,Excellent
186,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-20034,Essence,50000 Km,4 CV,12-2015,Manuelle,31 Août 2021,27000,KA,Ford,Excellent
187,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/une-tres-belle-voiture-7-places-bien-entretenu-a-vendre-20035,Diesel,320000 Km,6 CV,09-2012,Manuelle,31 Août 2021,29500,Zafira,Opel,Excellent
188,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c-220-cdi-avantgarde-immatriculation-221-20039,Diesel,266000 Km,10 CV,07-2007,Manuelle,31 Août 2021,50000,Classe C,Mercedes,Excellent
189,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-classe-c-220-cdi-20042,Diesel,266000 Km,10 CV,07-2007,Manuelle,31 Août 2021,50000,Classe C,Mercedes,Excellent
190,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-57k-km-20043,Essence,57000 Km,5 CV,05-2017,Manuelle,31 Août 2021,42200,DS3,Citroen,Excellent
191,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2009-audi-a4-bva-19765,Essence,216000 Km,7 CV,09-2009,Automatique,30 Août 2021,41500,A4,Audi,Excellent
192,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-20025,Essence,72000 Km,6 CV,07-2016,Manuelle,26 Août 2021,45500,Leon,Seat,Excellent
193,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volvoo-v40-20027,Essence,156000 Km,10 CV,05-2014,Automatique,26 Août 2021,41000,V40 ,Volvo,Excellent
194,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-1-20028,Essence,81000 Km,7 CV,12-2016,Automatique,26 Août 2021,77000,SERIE 1 ,BMW,D'origine
195,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2019-kia-picanto-1ere-main-20029,Essence,42000 Km,4 CV,06-2019,Manuelle,26 Août 2021,33500,Picanto,Kia,Excellent
196,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2011-peugeot-508-20030,Essence,207000 Km,9 CV,12-2011,Manuelle,26 Août 2021,35000,508,Peugeot,Excellent
197,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/superbe-megane-francaise-tres-propre-20033,Diesel,183000 Km,6 CV,04-2012,Manuelle,26 Août 2021,30100,Megane,Renault,Excellent
198,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/sandero-stepway-1ere-main-toutes-options-33900-dt-20017,Essence,150000 Km,5 CV,01-2016,Manuelle,23 Août 2021,33900,Sandero ,Dacia,Très bon
199,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-ford-fiesta-20018,Essence,56000 Km,5 CV,10-2013,Manuelle,23 Août 2021,33000,Fiesta,Ford,D'origine
200,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-20019,Essence,56000 Km,5 CV,10-2013,Manuelle,23 Août 2021,33000,Fiesta,Ford,D'origine
201,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2019-ford-ecosport-1ere-main-20022,Essence,16000 Km,7 CV,05-2019,Manuelle,23 Août 2021,68000,Focus,Ford,Excellent
202,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2013-hyundai-ix35-bva-4wd-toit-pano-19828,Diesel,155000 Km,11 CV,11-2013,Automatique,22 Août 2021,58000,IX35,Hyundai,Excellent
203,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/une-belle-voiture-chevrolet-20008,Essence,110000 Km,5 CV,05-2014,Manuelle,21 Août 2021,23500,Aveo,Chevrolet,Très bon
204,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ds3-a-vendre-20009,Essence,130000 Km,5 CV,11-2013,Manuelle,21 Août 2021,31000,DS3,Citroen,Très bon
205,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2013-hyundai-ix35-bva-4wd-toit-pano-20012,Diesel,165000 Km,11 CV,02-2013,Automatique,21 Août 2021,58000,IX35,Hyundai,Excellent
206,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-clio-4-tce-90-zen-5-cv-20016,Essence,19000 Km,5 CV,2020,Manuelle,21 Août 2021,45000,Clio 4,Renault,Excellent
207,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-19994,Essence,130000 Km,4 CV,10-2015,Manuelle,19 Août 2021,25000,Grande Punto ,Fiat,D'origine
208,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vente-belle-i20-19995,Essence,125000 Km,4 CV,10-2014,Manuelle,19 Août 2021,30000,I20,Hyundai,Bon
209,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-seat-ibiza-19996,Essence,169 Km,4 CV,05-2016,Manuelle,19 Août 2021,34000,Ibiza,Seat,Excellent
210,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2019-toyota-ch-r-bva-1ere-main-20006,Essence,46000 Km,6 CV,07-2019,Manuelle,19 Août 2021,75000,Hilux,Toyota,Excellent
211,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2006-volkswagen-touareg-tdi-bva-toit-ouvrant-19892,Diesel,311000 Km,12 CV,12-2006,Automatique,19 Août 2021,39000,Touareg,Volkswagen,D'origine
212,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbole-19968,Essence,133000 Km,5 CV,04-2015,Manuelle,17 Août 2021,28000,Symbol,Renault,Très bon
213,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-19973,Essence,117000 Km,7 CV,01-2013,Manuelle,17 Août 2021,41500,3008,Peugeot,Excellent
214,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2020-range-rover-evoque-d150-bvm6-19979,Diesel,12000 Km,8 CV,07-2020,Manuelle,17 Août 2021,158500,Evoque,Land-Rover,Excellent
215,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-titanium-ecoboost-100ch-19980,Essence,120 Km,5 CV,04-2017,Manuelle,17 Août 2021,35300,Fiesta,Ford,Excellent
216,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/av-haval-h6-1ere-main-19982,Essence,69000 Km,9 CV,11-2017,Automatique,17 Août 2021,65000,H6,Haval,Excellent
217,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-a-vendre-19984,Essence,272000 Km,5 CV,05-2010,Manuelle,17 Août 2021,24000,Polo 7,Volkswagen,Excellent
218,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-19983,Essence,120 Km,5 CV,04-2017,Manuelle,17 Août 2021,35300,Fiesta,Ford,Excellent
219,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2010-peugeot-206-19985,Essence,168000 Km,4 CV,07-2010,Manuelle,17 Août 2021,22000,206 plus,Peugeot,Excellent
220,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vente-passat-confort-line-20tdi-19987,Diesel,169 Km,8 CV,05-2008,Manuelle,17 Août 2021,45000,Passat,Volkswagen,Très bon
221,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/av-kia-sportage-2019-gdi-19988,Essence,15000 Km,8 CV,07-2019,Automatique,17 Août 2021,113000,Sportages,Kia,Neuf
222,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nouvelle-peugeot-301-12-active-19989,Essence,67000 Km,5 CV,10-2017,Manuelle,17 Août 2021,32000,301,Peugeot,D'origine
223,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-cc-diesel-20l-a-vendre-19990,Diesel,276000 Km,8 CV,11-2010,Automatique,17 Août 2021,45000,Passat Cc,Volkswagen,Très bon
224,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-b150-19993,Essence,204000 Km,6 CV,11-2008,Automatique,17 Août 2021,12345,Classe B,Mercedes,D'origine
225,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2011-volkswagen-passat-b8-19730,Essence,198000 Km,7 CV,10-2011,Manuelle,16 Août 2021,38500,Passat,Volkswagen,Excellent
226,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2016-mazda-3-sedan-1ere-main-19946,Essence,64000 Km,6 CV,11-2016,Manuelle,13 Août 2021,52900,Mazda3,Mazda,Excellent
227,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2017-kia-sportage-gtline-bva-awd-toit-pano-1ere-main-19935,Diesel,86000 Km,10 CV,01-2017,Automatique,13 Août 2021,115000,Sportages,Kia,Excellent
228,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2015-kia-sportage-ecodynamic-19956,Diesel,215000 Km,6 CV,03-2015,Manuelle,11 Août 2021,72000,Sportages,Kia,Excellent
229,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-duster-15l-110-cv-2015-diesel-19958,Diesel,142000 Km,6 CV,12-2015,Manuelle,11 Août 2021,130000,Duster,Dacia,D'origine
230,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-duster-15l-110-cv-2015-diesel-19959,Diesel,142000 Km,6 CV,12-2015,Manuelle,11 Août 2021,29000,Duster,Dacia,D'origine
231,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyndai-grand-i10-boite-auto-19960,Essence,121000 Km,5 CV,06-2016,Automatique,11 Août 2021,32500,Grand i10,Hyundai,D'origine
232,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-2-19961,Essence,70000 Km,5 CV,11-2015,Automatique,11 Août 2021,47000,Mazda2,Mazda,Très bon
233,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-19963,Essence,110000 Km,5 CV,12-2016,Automatique,11 Août 2021,40000,500,Fiat,Excellent
234,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/407-navteq-19964,Diesel,412000 Km,6 CV,2006,Manuelle,11 Août 2021,23000,407,Peugeot,Excellent
235,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/508-blanc-nacre-19965,Essence,170 Km,9 CV,09-2012,Manuelle,11 Août 2021,36000,508,Peugeot,Très bon
236,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2010-mercedes-e200-kit-amg-toit-pano-19326,Essence,183000 Km,11 CV,03-2010,Manuelle,9 Août 2021,67500,Classe E,Mercedes,Excellent
237,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2012-fiat-500-toit-pano-19887,Essence,108000 Km,4 CV,01-2012,Manuelle,8 Août 2021,29900,500,Fiat,Excellent
238,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2009-mercedes-c180-amg-bva-avec-toit-19781,Essence,231000 Km,9 CV,11-2009,Automatique,7 Août 2021,52900,Classe C,Mercedes,Excellent
239,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-3-a-vendre-19938,Diesel,250000 Km,6 CV,2010,Manuelle,5 Août 2021,22500,Megane 3,Renault,Très bon
240,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2018-alfa-romeo-giulietta-1ere-main-19939,Essence,56000 Km,7 CV,01-2018,Manuelle,5 Août 2021,60000,Giulietta,Alfa Romeo,Excellent
241,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2003-renault-megane-importee-19945,Diesel,379000 Km,6 CV,04-2003,Manuelle,5 Août 2021,15900,Megane,Renault,Excellent
242,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2017-ford-fusion-st-ecoboost-19187,Essence,59000 Km,9 CV,08-2017,Manuelle,2 Août 2021,64500,Fusion,Ford,Excellent
243,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2016-mercedes-gla180-toit-pano-1ere-main-19884,Essence,47000 Km,7 CV,12-2016,Automatique,31 Juil. 2021,128000,Classe G,Mercedes,Excellent
244,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-2-19926,Essence,70000 Km,5 CV,11-1995,Automatique,29 Juil. 2021,47000,Mazda2,Mazda,Très bon
245,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2021-nissan-qashqai-high-bva-1ere-main-19928,Essence,9000 Km,6 CV,01-2021,Automatique,29 Juil. 2021,95900,Qashqai,Nissan,Excellent
246,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2012-bmw-520i-f10-packm-bva-toit-ouvrant-19929,Essence,136000 Km,10 CV,01-2012,Automatique,29 Juil. 2021,90000,SERIE 5 ,BMW,Excellent
247,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ssangyong-belle-occasion-3-ans-19931,Diesel,176000 Km,6 CV,02-2018,Manuelle,29 Juil. 2021,66000,Actyon,Ssangyong ,Très bon
248,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/-19932,Diesel,410000 Km,10 CV,02-2012,Manuelle,29 Juil. 2021,42000,D- max,Isuzu,Excellent
249,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-6-tres-bon-etat-19914,Essence,50000 Km,9 CV,10-2017,Automatique,27 Juil. 2021,68000,Mazda6,Mazda,Très bon
250,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-peugeot-208-19913,Essence,100 Km,5 CV,04-2013,Manuelle,27 Juil. 2021,26,208,Peugeot,D'origine
251,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-peugeot-208-19911,Essence,100 Km,5 CV,04-2013,Manuelle,27 Juil. 2021,26,208,Peugeot,D'origine
252,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/tres-belle-polo-3-19910,Essence,210600 Km,5 CV,11-1999,Manuelle,27 Juil. 2021,12200,Polo 3,Volkswagen,Excellent
253,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-5-tdi-14-19909,Diesel,250000 Km,4 CV,07-2003,Manuelle,27 Juil. 2021,16000,Polo 5,Volkswagen,Excellent
254,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2017-seat-leon-style-plus-toit-pano-1ere-main-19907,Essence,113000 Km,6 CV,04-2017,Manuelle,27 Juil. 2021,59900,Leon,Seat,Excellent
255,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2018-nissan-navara-1ere-main-19905,Diesel,111000 Km,10 CV,11-2018,Manuelle,27 Juil. 2021,79000,Navara,Nissan,Excellent
256,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-19901,Essence,123000 Km,5 CV,10-2013,Manuelle,27 Juil. 2021,24900,Sandero ,Dacia,Excellent
257,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-19898,Essence,123000 Km,5 CV,10-2013,Manuelle,27 Juil. 2021,24900,Sandero ,Dacia,En marche
258,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/toyota-yaris-modele-2011-19895,Essence,170000 Km,4 CV,06-2011,Manuelle,27 Juil. 2021,23800,Yaris,Toyota,Excellent
259,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2019-suzuki-dzire-1ere-main-19894,Essence,37000 Km,5 CV,05-2019,Manuelle,27 Juil. 2021,40000,Baleno,Suzuki,Excellent
260,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-6-tres-bon-etat-19918,Essence,50000 Km,9 CV,10-2017,Automatique,26 Juil. 2021,68000,Mazda6,Mazda,Très bon
261,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2020-suzuki-swift-glx-bva-1ere-main-19919,Essence,22000 Km,5 CV,07-2020,Automatique,26 Juil. 2021,42000,Swift  ,Suzuki,Excellent
262,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-punto-3-19923,Essence,360000 Km,5 CV,04-2008,Manuelle,26 Juil. 2021,150000,Punto,Fiat,Bon
263,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2013-volkswagen-polo-7-1ere-main-19882,Essence,98000 Km,5 CV,01-2013,Manuelle,14 Juil. 2021,31500,Polo 7,Volkswagen,Excellent
264,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/2006-peugeot-407-bva-19889,Essence,100000 Km,9 CV,05-2006,Automatique,14 Juil. 2021,28000,407,Peugeot,Excellent
