,lien,Energie,Kilométrage,Puissance,Mise en circulation,Année,Date Annonce,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix
17008,www.tayara.tn,Essence,200000,0.0,,1993.0,15/02/22,2.0,hiver,Manuelle,Monastir,106,Peugeot,Compacte,10000.0
17009,www.tayara.tn,Diesel,400000,10.0,,2006.0,15/02/22,2.0,hiver,Manuelle,Mahdia,D,Isuzu,Cabriolet,30500.0
17010,www.tayara.tn,Essence,140000,12.0,,2020.0,15/02/22,2.0,hiver,Manuelle,Kasserine,Hilux,Toyota,4 x 4,80000.0
17011,www.tayara.tn,Essence,124168,11.0,,2012.0,15/02/22,2.0,hiver,Automatique,Ariana,Classe E,Mercedes-Benz,Berline,0.0
17012,www.tayara.tn,Essence,112000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Sfax,Corsa,Opel,Compacte,31000.0
17013,www.tayara.tn,Essence,116563,6.0,,1997.0,15/02/22,2.0,hiver,Manuelle,Kasserine,Golf,Volkswagen,Compacte,0.0
17014,www.tayara.tn,Essence,250000,5.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Beja,Golf,Volkswagen,Berline,45000.0
17015,www.tayara.tn,Essence,260000,8.0,,2007.0,15/02/22,2.0,hiver,Manuelle,Sfax,Civic,Honda,Berline,0.0
17016,www.tayara.tn,Essence,105000,7.0,,2017.0,15/02/22,2.0,hiver,Automatique,Ariana,Family,Ssangyong,4 x 4,0.0
17017,www.tayara.tn,Diesel,185000,8.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Sfax,Passat CC,Volkswagen,Berline,50.0
17018,www.tayara.tn,Essence,210000,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Tunis,A3,Audi,Berline,52000.0
17019,www.tayara.tn,Essence,200,5.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Manouba,Aveo,Chevrolet,Berline,14.5
17020,www.tayara.tn,Essence,2,6.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,3500.0
17021,www.tayara.tn,Essence,95000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Bizerte,C,Citroen,Berline,0.0
17022,www.tayara.tn,Essence,80000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Tunis,C4,Citroen,Compacte,32500.0
17023,www.tayara.tn,Essence,105000,5.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Ariana,A3,Audi,Berline,0.0
17024,www.tayara.tn,Essence,242000,4.0,,1995.0,15/02/22,2.0,hiver,Manuelle,Ben arous,106,Peugeot,Compacte,9500.0
17025,www.tayara.tn,Essence,200,6.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,3500.0
17026,www.tayara.tn,Essence,290000,4.0,,1997.0,15/02/22,2.0,hiver,Manuelle,Zaghouan,Punto,Fiat,Compacte,11700.0
17027,www.tayara.tn,Essence,127000,4.0,,2011.0,15/02/22,2.0,hiver,Manuelle,Tunis,500,Fiat,Compacte,27000.0
17028,www.tayara.tn,Diesel,0000,4.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Bizerte,Logan,Dacia,Berline,3333.0
17029,www.tayara.tn,Essence,135000,5.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Sousse,Cooper,mini,Berline,32500.0
17030,www.tayara.tn,Diesel,270000,10.0,,2004.0,15/02/22,2.0,hiver,Manuelle,Bizerte,270,Mercedes-Benz,Berline,0.0
17031,www.tayara.tn,Essence,185000,6.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Sousse,Focus C,Ford,Berline,21500.0
17032,www.tayara.tn,Essence,160000,160.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Sousse,Golf,Volkswagen,Berline,49.0
17033,www.tayara.tn,Essence,2,7.0,,1999.0,15/02/22,2.0,hiver,Manuelle,Kasserine,R19,Renault,Compacte,1.0
17034,www.tayara.tn,Essence,132000,5.0,,2012.0,15/02/22,2.0,hiver,Manuelle,Nabeul,A1,Audi,Compacte,39500.0
17035,www.tayara.tn,Essence,112000,6.0,,2011.0,15/02/22,2.0,hiver,Manuelle,Sfax,Rio,Kia,Berline,0.0
17036,www.tayara.tn,Essence,200,5.0,,2007.0,15/02/22,2.0,hiver,Manuelle,Ariana,C3,Citroen,Berline,0.0
17037,www.tayara.tn,Essence,27000,5.0,,2019.0,15/02/22,2.0,hiver,Manuelle,Tunis,Golf 7,Volkswagen,Berline,56000.0
17038,www.tayara.tn,Essence,280000,4.0,,2006.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Clio,Renault,Compacte,17900.0
17039,www.tayara.tn,Diesel,188,7.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Ariana,Ranger,Land Rover,Pick up,65000.0
17040,www.tayara.tn,Essence,271000,1.0,,1996.0,15/02/22,2.0,hiver,Manuelle,Monastir,Corsa,Opel,Berline,12000.0
17041,www.tayara.tn,Essence,74000,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Tunis,208,Peugeot,Compacte,27500.0
17042,www.tayara.tn,Essence,170,21.0,,2010.0,15/02/22,2.0,hiver,Automatique,Ariana,Cayenne,Porsche,4 x 4,0.0
17043,www.tayara.tn,Essence,300,6.0,,2004.0,15/02/22,2.0,hiver,Manuelle,Sousse,Megane,Renault,Berline,18500.0
17044,www.tayara.tn,Diesel,0,6.0,,1994.0,15/02/22,2.0,hiver,Manuelle,Ariana,Golf Plus,Volkswagen,Compacte,12.0
17045,www.tayara.tn,Essence,000,5.0,,2005.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Fiesta,Ford,Compacte,14.5
17046,www.tayara.tn,Essence,112000,5.0,,2014.0,15/02/22,2.0,hiver,Automatique,Ariana,Leon,Seat,Compacte,52000.0
17047,www.tayara.tn,Diesel,560000,11.0,,1998.0,15/02/22,2.0,hiver,Manuelle,Tataouine,Patrol GR,Nissan,4 x 4,0.0
17048,www.tayara.tn,Diesel,200000,6.0,,2002.0,15/02/22,2.0,hiver,Manuelle,Sousse,306,Peugeot,Berline,11.0
17049,www.tayara.tn,Essence,320,5.0,,2006.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Aveo,Chevrolet,Berline,13900.0
17050,www.tayara.tn,Essence,210000,5.0,,2012.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Symbol,Renault,Berline,26000.0
17051,www.tayara.tn,Essence,7500,6.0,,2020.0,15/02/22,2.0,hiver,Automatique,Ariana,Golf,Volkswagen,Berline,95000.0
17052,www.tayara.tn,Essence,101620,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Ariana,Rio,Kia,Compacte,37000.0
17053,www.tayara.tn,Essence,41000,5.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Tunis,Aveo,Chevrolet,Berline,26000.0
17054,www.tayara.tn,Essence,400,6.0,,2001.0,15/02/22,2.0,hiver,Manuelle,Tunis,Megane Estate,Renault,Compacte,10.0
17055,www.tayara.tn,Diesel,400,8.0,,1990.0,15/02/22,2.0,hiver,Manuelle,Nabeul,505,Peugeot,Pick up,5.5
17056,www.tayara.tn,Essence,83000,6.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Kef,2008,Peugeot,Compacte,57.0
17057,www.tayara.tn,Diesel,200000,7.0,,1997.0,15/02/22,2.0,hiver,Manuelle,Ben arous,C15,Citroen,Cabriolet,8200.0
17058,www.tayara.tn,Diesel,700000,9.0,,2005.0,15/02/22,2.0,hiver,Manuelle,Manouba,Daily,Iveco,Berline,14500.0
17059,www.tayara.tn,Essence,120000,4.0,,2000.0,15/02/22,2.0,hiver,Manuelle,Sousse,Punto,Fiat,Compacte,900.0
17060,www.tayara.tn,Diesel,141,6.0,,2011.0,15/02/22,2.0,hiver,Manuelle,Tunis,5008,Peugeot,Monospace,34.0
17061,www.tayara.tn,Essence,190000,5.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Nabeul,One,mini,Compacte,27.0
17062,www.tayara.tn,Essence,230000,7.0,,2005.0,15/02/22,2.0,hiver,Manuelle,Tunis,Serie 1,BMW,Berline,28500.0
17063,www.tayara.tn,Essence,143000,6.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Tunis,Golf,Volkswagen,Berline,53000.0
17064,www.tayara.tn,Essence,160000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Polo,Volkswagen,Berline,41.0
17065,www.tayara.tn,Diesel,140,5.0,,2015.0,15/02/22,2.0,hiver,Automatique,Sousse,Golf 7,Volkswagen,Compacte,0.0
17066,www.tayara.tn,Essence,111111,5.0,,1985.0,15/02/22,2.0,hiver,Manuelle,Zaghouan,R4,Renault,Compacte,3800.0
17067,www.tayara.tn,Essence,162000,9.0,,2012.0,15/02/22,2.0,hiver,Manuelle,Ben arous,207,Peugeot,Compacte,0.0
17068,www.tayara.tn,Essence,84000,5.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Ben arous,500,Fiat,Cabriolet,1.0
17069,www.tayara.tn,Essence,132000,4.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Ben arous,107,Peugeot,Compacte,0.0
17070,www.tayara.tn,Essence,75000,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Ariana,Symbol,Renault,Berline,33500.0
17071,www.tayara.tn,Diesel,302000,5.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,22500.0
17072,www.tayara.tn,Essence,151,7.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Ariana,Jetta,Volkswagen,Compacte,37000.0
17073,www.tayara.tn,Diesel,140000,6.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Passat,Volkswagen,Berline,80000.0
17074,www.tayara.tn,Essence,90,21.0,,2010.0,15/02/22,2.0,hiver,Automatique,Ben arous,Camaro,Chevrolet,Berline,110000.0
17075,www.tayara.tn,Diesel,170000,8.0,,2013.0,15/02/22,2.0,hiver,Automatique,Nabeul,D,Isuzu,Berline,79000.0
17076,www.tayara.tn,Essence,94,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Ariana,301,Peugeot,Compacte,25800.0
17077,www.tayara.tn,Diesel,95000,6.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Sportage,Kia,Berline,95000.0
17078,www.tayara.tn,Diesel,123456789,11.0,,2022.0,15/02/22,2.0,hiver,Manuelle,Tunis,Express,Renault,Berline,0.0
17079,www.tayara.tn,Diesel,224000,2.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Kebili,Berlingo,Citroen,Berline,17.0
17080,www.tayara.tn,Diesel,130000,6.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Nabeul,208,Peugeot,Berline,1.0
17081,www.tayara.tn,Essence,242000,9.0,,2009.0,15/02/22,2.0,hiver,Automatique,Mahdia,Classe C,Mercedes-Benz,Berline,51000.0
17082,www.tayara.tn,Diesel,155000,10.0,,2015.0,15/02/22,2.0,hiver,Automatique,Sfax,Rexton,Ssangyong,4 x 4,0.0
17083,www.tayara.tn,Essence,37000,5.0,,2019.0,15/02/22,2.0,hiver,Manuelle,Tunis,Panda,Fiat,Berline,0.0
17084,www.tayara.tn,Diesel,225000,5.0,,2010.0,15/02/22,2.0,hiver,Automatique,Tunis,Golf,Volkswagen,Berline,38500.0
17085,www.tayara.tn,Essence,8000,7.0,,60.0,15/02/22,2.0,hiver,Manuelle,Monastir,Fox,Volkswagen,Compacte,7700.0
17086,www.tayara.tn,Diesel,160000,11.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Tunis,Wrangler,Jeep,4 x 4,0.0
17087,www.tayara.tn,Diesel,520000,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Tunis,301,Peugeot,Berline,19500.0
17088,www.tayara.tn,Essence,26000,7.0,,2019.0,15/02/22,2.0,hiver,Automatique,Bizerte,Serie 4,BMW,Berline,0.0
17089,www.tayara.tn,Essence,10000,12.0,,2021.0,15/02/22,2.0,hiver,Automatique,Tunis,Autres,Autres,4 x 4,0.0
17090,www.tayara.tn,Diesel,0,10.0,,2005.0,15/02/22,2.0,hiver,Manuelle,Tunis,L200,Mitsubishi,4 x 4,19000.0
17091,www.tayara.tn,Essence,104000,5.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Tunis,Ibiza,Seat,Berline,31000.0
17092,www.tayara.tn,Essence,99000,10.0,,2016.0,15/02/22,2.0,hiver,Automatique,Sfax,Classe E,Mercedes-Benz,Berline,178000.0
17093,www.tayara.tn,Essence,180,15.0,,2005.0,15/02/22,2.0,hiver,Automatique,Ariana,X5,BMW,4 x 4,0.0
17094,www.tayara.tn,Essence,140,4.0,,2014.0,15/02/22,2.0,hiver,Automatique,Ariana,500,Fiat,Compacte,0.0
17095,www.tayara.tn,Essence,60,7.0,,2018.0,15/02/22,2.0,hiver,Automatique,Ariana,Serie 1,BMW,Berline,0.0
17096,www.tayara.tn,Essence,200,16.0,,2008.0,15/02/22,2.0,hiver,Automatique,Ariana,Serie 7,BMW,Berline,0.0
17097,www.tayara.tn,Diesel,175000,10.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Nabeul,D,Isuzu,Pick up,0.0
17098,www.tayara.tn,Diesel,200,11.0,,2000.0,15/02/22,2.0,hiver,Automatique,Ariana,Serie 5,BMW,Berline,0.0
17099,www.tayara.tn,Essence,160,7.0,,2009.0,15/02/22,2.0,hiver,Automatique,Ariana,Serie 1,BMW,Compacte,0.0
17100,www.tayara.tn,Essence,140,5.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Ariana,A1,Audi,Compacte,0.0
17101,www.tayara.tn,Essence,130,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Ariana,A3,Audi,Compacte,0.0
17102,www.tayara.tn,Essence,120,10.0,,2015.0,15/02/22,2.0,hiver,Automatique,Ariana,S40,Volvo,Berline,0.0
17103,www.tayara.tn,Diesel,180,7.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Ariana,Sportage,Kia,4 x 4,0.0
17104,www.tayara.tn,Essence,200,12.0,,2010.0,15/02/22,2.0,hiver,Automatique,Ariana,S80,Volvo,Berline,0.0
17105,www.tayara.tn,Essence,170,21.0,,2010.0,15/02/22,2.0,hiver,Automatique,Ariana,Cayenne,Porsche,4 x 4,0.0
17106,www.tayara.tn,Diesel,0,5.0,,1986.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Golf,Volkswagen,Compacte,6.5
17107,www.tayara.tn,Essence,70000,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Rio,Kia,Compacte,39500.0
17108,www.tayara.tn,Diesel,330000,14.0,,2008.0,15/02/22,2.0,hiver,Automatique,Monastir,Range Rover,Land Rover,Berline,80000.0
17109,www.tayara.tn,Essence,178000,11.0,,1989.0,15/02/22,2.0,hiver,Manuelle,Tozeur,200,Audi,Berline,15000.0
17110,www.tayara.tn,Essence,0,5.0,,1988.0,15/02/22,2.0,hiver,Manuelle,Kef,R5,Renault,Compacte,0.0
17111,www.tayara.tn,Essence,150,5.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Polo,Volkswagen,Berline,24.0
17112,www.tayara.tn,Essence,100,7.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Medenine,Juke,Nissan,Berline,43.0
17113,www.tayara.tn,Essence,220000,5.0,,2009.0,15/02/22,2.0,hiver,Manuelle,Ariana,Symbol,Renault,Berline,18500.0
17114,www.tayara.tn,Diesel,19000,8.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Monastir,D,Isuzu,Pick up,39900.0
17115,www.tayara.tn,Essence,0000000,5.0,,2015.0,15/02/22,2.0,hiver,Manuelle,Nabeul,C,Citroen,Berline,0.0
17116,www.tayara.tn,Diesel,10000,10.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Ranger,Land Rover,4 x 4,26500.0
17117,www.tayara.tn,Diesel,200000,6.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Tunis,Passat,Volkswagen,Berline,40000.0
17118,www.tayara.tn,Essence,24000,4.0,,2020.0,15/02/22,2.0,hiver,Manuelle,Sfax,Ibiza,Seat,Compacte,0.0
17119,www.tayara.tn,Essence,91000,4.0,,2019.0,15/02/22,2.0,hiver,Manuelle,Sfax,Polo,Volkswagen,Compacte,0.0
17120,www.tayara.tn,Essence,221000,10.0,,2001.0,15/02/22,2.0,hiver,Manuelle,Medenine,Delta,lancia,Berline,1.0
17121,www.tayara.tn,Diesel,190000,7.0,,2008.0,15/02/22,2.0,hiver,Automatique,Ben arous,Classe C,Mercedes-Benz,Compacte,48.0
17122,www.tayara.tn,Diesel,167000,8.0,,2007.0,15/02/22,2.0,hiver,Manuelle,Tunis,Korando,Ssangyong,4 x 4,40800.0
17123,www.tayara.tn,Diesel,96000,7.0,,2017.0,15/02/22,2.0,hiver,Automatique,Tunis,Actyon,Ssangyong,4 x 4,48800.0
17124,www.tayara.tn,Essence,65000,4.0,,2019.0,15/02/22,2.0,hiver,Manuelle,Tunis,Polo,Volkswagen,Compacte,44000.0
17125,www.tayara.tn,Diesel,160,8.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Tunis,Hover,Mahindra,Monospace,0.0
17126,www.tayara.tn,Essence,75000,5.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Tunis,Rio,Kia,Berline,1.0
17127,www.tayara.tn,Essence,120,4.0,,2009.0,15/02/22,2.0,hiver,Manuelle,Nabeul,DS3,DS,Berline,18900.0
17128,www.tayara.tn,Essence,250,4.0,,1999.0,15/02/22,2.0,hiver,Manuelle,Tunis,Corsa,Opel,Compacte,9600.0
17129,www.tayara.tn,Diesel,121000,7.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Ariana,Amarok,Volkswagen,4 x 4,92000.0
17130,www.tayara.tn,Essence,84000,4.0,,2017.0,15/02/22,2.0,hiver,Manuelle,Beja,QQ,Chery,Berline,18500.0
17131,www.tayara.tn,Essence,310,1234.0,,1996.0,15/02/22,2.0,hiver,Automatique,Sfax,Golf Plus,Volkswagen,Compacte,0.0
17132,www.tayara.tn,Essence,27000,9.0,,2017.0,15/02/22,2.0,hiver,Automatique,Tunis,Classe E,Mercedes-Benz,Berline,173000.0
17133,www.tayara.tn,Essence,20000,19.0,,2016.0,15/02/22,2.0,hiver,Automatique,Tunis,Wrangler,Jeep,4 x 4,227000.0
17134,www.tayara.tn,Diesel,220000,10.0,,2010.0,15/02/22,2.0,hiver,Automatique,Tunis,Classe E,Mercedes-Benz,Berline,73000.0
17135,www.tayara.tn,Essence,420000,7.0,,2001.0,15/02/22,2.0,hiver,Manuelle,Ben arous,406,Peugeot,Berline,14500.0
17136,www.tayara.tn,Essence,82600,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Ben arous,C,Citroen,Berline,23500.0
17137,www.tayara.tn,Essence,130,6.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Sousse,Qashqai,Nissan,4 x 4,60.0
17138,www.tayara.tn,Essence,78000,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Sousse,301,Peugeot,Berline,25000.0
17139,www.tayara.tn,Diesel,265000,11.0,,2002.0,15/02/22,2.0,hiver,Automatique,Ariana,Pajero,Mitsubishi,4 x 4,42000.0
17140,www.tayara.tn,Diesel,760,13.0,,2004.0,15/02/22,2.0,hiver,Manuelle,Tunis,X,Nissan,4 x 4,1.0
17141,www.tayara.tn,Essence,74,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Nabeul,301,Peugeot,Berline,0.0
17142,www.tayara.tn,Diesel,204000,7.0,,2008.0,15/02/22,2.0,hiver,Manuelle,Mahdia,Partner,Peugeot,Cabriolet,16500.0
17143,www.tayara.tn,Essence,130,5.0,,2014.0,15/02/22,2.0,hiver,Manuelle,Sousse,Volkswagen.Golf 7,Volkswagen,Compacte,43.0
17144,www.tayara.tn,Diesel,110000,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Sousse,Qashqai,Nissan,Compacte,0.0
17145,www.tayara.tn,Diesel,120000,6.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Sousse,Berlingo,Citroen,Compacte,39.0
17146,www.tayara.tn,Essence,300000,4.0,,2000.0,15/02/22,2.0,hiver,Manuelle,Ariana,106,Peugeot,Compacte,11500.0
17147,www.tayara.tn,Diesel,238000,8.0,,2006.0,15/02/22,2.0,hiver,Manuelle,Ben arous,Altea,Seat,Monospace,25500.0
17148,www.tayara.tn,Essence,110000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Nabeul,Rio,Kia,Compacte,39.0
17149,www.tayara.tn,Diesel,200000,10.0,,2013.0,15/02/22,2.0,hiver,Automatique,Sousse,Q5,Audi,4 x 4,120000.0
17150,www.tayara.tn,Diesel,250,10.0,,1999.0,15/02/22,2.0,hiver,Manuelle,Sfax,Avensis,Toyota,Monospace,0.0
17151,www.tayara.tn,Essence,213000,8.0,,2010.0,15/02/22,2.0,hiver,Manuelle,Zaghouan,Serie 3,BMW,Berline,46000.0
17152,www.tayara.tn,Essence,100000,5.0,,2018.0,15/02/22,2.0,hiver,Manuelle,Ariana,C,Citroen,Berline,30000.0
17153,www.tayara.tn,Essence,136000,4.0,,2013.0,15/02/22,2.0,hiver,Manuelle,Ariana,I 10,Hyundai,Compacte,25000.0
17154,www.tayara.tn,Essence,109000,5.0,,2016.0,15/02/22,2.0,hiver,Manuelle,Tunis,208,Peugeot,Compacte,1.0
17155,www.tayara.tn,Essence,99000,51.0,,2016.0,15/02/22,2.0,hiver,Automatique,Ariana,Classe GLE,Mercedes-Benz,4 x 4,270000.0
17156,www.tayara.tn,Essence,169000,7.0,,2015.0,14/02/22,2.0,hiver,Manuelle,Tunis,Giulietta,Alfa Romeo,Compacte,44500.0
17157,www.tayara.tn,Diesel,137,5.0,,2011.0,14/02/22,2.0,hiver,Manuelle,Ben arous,Passat CC,Volkswagen,Berline,47500.0
17158,www.tayara.tn,Essence,299,5.0,,2015.0,14/02/22,2.0,hiver,Manuelle,Medenine,Clio,Renault,Compacte,0.0
17159,www.tayara.tn,Essence,136000,12.0,,2010.0,14/02/22,2.0,hiver,Automatique,Ariana,Passat CC,Volkswagen,Berline,1.0
17160,www.tayara.tn,Diesel,388,5.0,,2003.0,14/02/22,2.0,hiver,Manuelle,Monastir,Partner,Peugeot,Compacte,0.0
17161,www.tayara.tn,Essence,10000,7.0,,2012.0,14/02/22,2.0,hiver,Automatique,Ariana,Cruze,Chevrolet,Berline,35000.0
17162,www.tayara.tn,Essence,20000,4.0,,2021.0,14/02/22,2.0,hiver,Automatique,Ben arous,Picanto,Kia,Berline,26500.0
17163,www.tayara.tn,Essence,210000,5.0,,2011.0,14/02/22,2.0,hiver,Manuelle,Tunis,Grande Punto,Fiat,Compacte,21.0
17164,www.tayara.tn,Essence,3000,111.0,,2004.0,14/02/22,2.0,hiver,Manuelle,Ariana,Palio,Fiat,Compacte,11000.0
17165,www.tayara.tn,Essence,100000,5.0,,2017.0,14/02/22,2.0,hiver,Manuelle,Tunis,Aveo,Chevrolet,Berline,0.0
17166,www.tayara.tn,Diesel,270,8.0,,2009.0,14/02/22,2.0,hiver,Manuelle,Bizerte,Hilux,Toyota,4 x 4,58.0
17167,www.tayara.tn,Essence,30000,6.0,,2021.0,14/02/22,2.0,hiver,Automatique,Tunis,Corolla,Toyota,Berline,76000.0
17168,www.tayara.tn,Essence,143000,10.0,,2009.0,14/02/22,2.0,hiver,Automatique,Mahdia,A5,Audi,Berline,51500.0
17169,www.tayara.tn,Essence,180,5.0,,2010.0,14/02/22,2.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,24.0
17170,www.tayara.tn,Essence,137000,7.0,,2010.0,14/02/22,2.0,hiver,Manuelle,Ben arous,Caddy,Volkswagen,Monospace,0.0
17171,www.tayara.tn,Essence,350,5.0,,2007.0,14/02/22,2.0,hiver,Manuelle,Ariana,Clio,Renault,Berline,17200.0
17172,www.tayara.tn,Essence,66000,5.0,,2018.0,14/02/22,2.0,hiver,Manuelle,Ariana,Ibiza,Seat,Berline,46000.0
17173,www.tayara.tn,Diesel,180000,5.0,,2012.0,14/02/22,2.0,hiver,Manuelle,Mahdia,Golf,Volkswagen,Berline,37800.0
17174,www.tayara.tn,Diesel,220,8.0,,2014.0,14/02/22,2.0,hiver,Manuelle,Monastir,Scorpion,Mahindra,Pick up,21000.0
17175,www.tayara.tn,Diesel,193000,12.0,,2016.0,14/02/22,2.0,hiver,Automatique,Ariana,Santa Fe,Hyundai,4 x 4,138000.0
17176,www.tayara.tn,Essence,104000,5.0,,2017.0,14/02/22,2.0,hiver,Manuelle,Sousse,Golf 7,Volkswagen,Berline,0.0
17177,www.tayara.tn,Essence,250000,7.0,,2012.0,14/02/22,2.0,hiver,Automatique,Ben arous,Jetta,Volkswagen,Berline,36000.0
17178,www.tayara.tn,Diesel,160000,8.0,,2016.0,14/02/22,2.0,hiver,Manuelle,Zaghouan,D,Isuzu,Pick up,64000.0
17179,www.tayara.tn,Essence,205000,8.0,,2013.0,14/02/22,2.0,hiver,Automatique,Tunis,Classe CLA,Mercedes-Benz,Berline,1.0
17180,www.tayara.tn,Essence,93,8.0,,2015.0,14/02/22,2.0,hiver,Automatique,Tunis,Classe C,Mercedes-Benz,Berline,116000.0
17181,www.tayara.tn,Essence,59700,4.0,,2017.0,14/02/22,2.0,hiver,Manuelle,Mahdia,107,Peugeot,Compacte,31500.0
17182,www.tayara.tn,Essence,236100,5.0,,2007.0,14/02/22,2.0,hiver,Manuelle,Sfax,Clio,Renault,Berline,18000.0
17183,www.tayara.tn,Essence,79000,5.0,,2018.0,14/02/22,2.0,hiver,Manuelle,Sfax,Polo,Volkswagen,Compacte,0.0
17184,www.tayara.tn,Essence,200,5.0,,1999.0,14/02/22,2.0,hiver,Manuelle,Tunis,206,Peugeot,Compacte,14800.0
17185,www.tayara.tn,Diesel,220000,9.0,,1998.0,14/02/22,2.0,hiver,Manuelle,Ben arous,Scudo,Fiat,Berline,13800.0
17186,www.tayara.tn,Essence,200000,10.0,,2012.0,14/02/22,2.0,hiver,Automatique,Sousse,Serie 5,BMW,Berline,90000.0
17187,www.tayara.tn,Essence,68000,5.0,,2015.0,14/02/22,2.0,hiver,Manuelle,Sousse,Golf Plus,Volkswagen,Berline,68000.0
17188,www.tayara.tn,Essence,300,9.0,,1983.0,14/02/22,2.0,hiver,Manuelle,Tataouine,190,Mercedes-Benz,Compacte,0.0
17189,www.tayara.tn,Essence,102,5.0,,2018.0,14/02/22,2.0,hiver,Manuelle,Gabes,Symbol,Renault,Berline,32700.0
17190,www.tayara.tn,Essence,158000,5.0,,2010.0,14/02/22,2.0,hiver,Manuelle,Tunis,Seven,AC,Compacte,21000.0
17191,www.tayara.tn,Diesel,51000,7.0,,2018.0,14/02/22,2.0,hiver,Manuelle,Tunis,Altea XL,Seat,Berline,59500.0
17192,www.tayara.tn,Diesel,200,8.0,,2015.0,14/02/22,2.0,hiver,Manuelle,Ben arous,D,Isuzu,4 x 4,1.0
17193,www.tayara.tn,Diesel,160000,6.0,,2013.0,14/02/22,2.0,hiver,Automatique,Nabeul,DS5,DS,Berline,51000.0
17194,www.tayara.tn,Essence,154000,6.0,,2008.0,14/02/22,2.0,hiver,Manuelle,Sfax,308 SW,Peugeot,Compacte,26000.0
17195,www.tayara.tn,Essence,174000,5.0,,2014.0,14/02/22,2.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,28000.0
17196,www.tayara.tn,Essence,44000,6.0,,2019.0,14/02/22,2.0,hiver,Manuelle,Ben arous,308,Peugeot,Berline,57000.0
17197,www.tayara.tn,Essence,173,5.0,,2014.0,14/02/22,2.0,hiver,Manuelle,Sfax,Clio,Renault,Compacte,33.0
